clip,naive,lr,avg_reward
True,False,0.8687096774193548,-699593.5
True,True,0.8585483870967741,-977764.0
False,False,0.8687096774193548,-985614.0
False,False,0.8585483870967741,-960522.0
True,True,0.8687096774193548,-697088.5
False,False,0.8280645161290321,-982423.0
True,False,0.8687096774193548,-776551.5
False,False,0.8585483870967741,-984017.0
True,True,0.8687096774193548,-987338.5
False,False,0.8687096774193548,-976306.0
True,True,0.8687096774193548,-983274.0
True,False,0.8788709677419353,-757241.0
True,False,0.8687096774193548,-978612.0
False,False,0.8687096774193548,-987825.0
True,False,0.8382258064516128,-898182.0
True,True,0.8687096774193548,-975926.5
False,False,0.8687096774193548,-977990.5
True,False,0.8687096774193548,-978243.0
True,False,0.8788709677419353,-713217.0
False,False,0.8687096774193548,-990539.0
True,True,0.8788709677419353,-964514.5
True,True,0.8687096774193548,-960668.5
True,False,0.8788709677419353,-658479.0
True,True,0.8382258064516128,-714034.0
True,True,0.8687096774193548,-978367.5
False,False,0.8687096774193548,-971308.0
True,False,0.8788709677419353,-975802.5
True,True,0.8788709677419353,-974816.0
True,False,0.8788709677419353,-616488.5
False,False,0.8788709677419353,-987827.5
False,False,0.8687096774193548,-965661.0
True,True,0.8788709677419353,-991763.0
False,False,0.8382258064516128,-970881.0
False,False,0.8687096774193548,-978610.0
False,False,0.8788709677419353,-975428.0
True,True,0.8788709677419353,-984828.5
True,True,0.8788709677419353,-984518.0
True,False,0.8788709677419353,-954421.0
True,False,0.889032258064516,-886669.5
True,False,0.8788709677419353,-824289.5
True,False,0.8483870967741933,-658808.0
False,False,0.8788709677419353,-965973.5
True,False,0.8788709677419353,-970713.0
False,False,0.8788709677419353,-991157.0
True,False,0.889032258064516,-959694.0
False,False,0.8788709677419353,-967065.0
True,True,0.8788709677419353,-977757.5
True,True,0.889032258064516,-978245.0
True,True,0.8788709677419353,-975671.0
True,False,0.889032258064516,-602272.0
True,True,0.8483870967741933,-638353.5
True,True,0.8788709677419353,-968525.0
True,False,0.889032258064516,-981451.5
True,False,0.889032258064516,-977260.5
True,True,0.889032258064516,-700132.5
False,False,0.8788709677419353,-980588.5
False,False,0.8788709677419353,-716762.0
False,False,0.889032258064516,-962400.5
True,True,0.889032258064516,-978983.0
True,True,0.889032258064516,-975661.0
False,False,0.8788709677419353,-986501.5
False,False,0.8483870967741933,-985179.0
False,False,0.889032258064516,-985625.0
True,True,0.889032258064516,-983048.0
True,False,0.889032258064516,-694475.5
True,False,0.8991935483870965,-983044.0
True,False,0.889032258064516,-992267.5
False,False,0.889032258064516,-975417.5
False,False,0.889032258064516,-970240.0
True,False,0.889032258064516,-642297.0
True,False,0.8585483870967741,-600988.0
True,False,0.8991935483870965,-626203.5
False,False,0.889032258064516,-976027.0
True,True,0.889032258064516,-970769.5
True,True,0.8991935483870965,-993371.5
True,True,0.889032258064516,-669844.5
True,False,0.8991935483870965,-803213.0
True,False,0.8991935483870965,-668272.0
True,True,0.889032258064516,-990773.0
True,True,0.8585483870967741,-984134.5
True,True,0.8991935483870965,-973190.0
True,False,0.8991935483870965,-741209.0
False,False,0.889032258064516,-695338.0
False,False,0.8991935483870965,-986961.0
False,False,0.889032258064516,-969763.0
True,True,0.8991935483870965,-989435.0
False,False,0.889032258064516,-985380.0
True,True,0.8991935483870965,-984742.0
False,False,0.8585483870967741,-972794.5
False,False,0.8991935483870965,-978001.0
True,True,0.8991935483870965,-990908.0
True,False,0.8991935483870965,-946425.0
True,False,0.8991935483870965,-984987.0
False,False,0.8991935483870965,-665583.5
True,False,0.9093548387096771,-980575.0
True,False,0.8991935483870965,-945107.0
False,False,0.8991935483870965,-984252.0
True,False,0.9093548387096771,-992141.0
True,False,0.8687096774193548,-691766.0
False,False,0.8991935483870965,-712732.5
True,True,0.8991935483870965,-662491.5
True,False,0.9093548387096771,-983640.0
True,True,0.8991935483870965,-976024.5
True,True,0.8991935483870965,-980699.5
True,True,0.9093548387096771,-973704.5
True,True,0.9093548387096771,-988699.0
True,False,0.9093548387096771,-599841.5
True,False,0.9093548387096771,-976323.0
True,True,0.8687096774193548,-971477.5
False,False,0.8991935483870965,-973367.0
False,False,0.8991935483870965,-986475.0
False,False,0.8991935483870965,-968205.5
False,False,0.9093548387096771,-990040.0
False,False,0.9093548387096771,-983289.0
True,True,0.9093548387096771,-988486.0
True,True,0.9093548387096771,-981214.0
False,False,0.8687096774193548,-977490.5
True,True,0.9093548387096771,-983401.5
True,False,0.9093548387096771,-639646.0
True,False,0.9093548387096771,-988205.5
True,False,0.9093548387096771,-979687.5
True,False,0.919516129032258,-986975.0
False,False,0.9093548387096771,-989134.5
True,False,0.919516129032258,-988072.0
False,False,0.9093548387096771,-986220.5
False,False,0.9093548387096771,-972826.5
True,False,0.8788709677419353,-617258.5
True,True,0.9093548387096771,-968197.0
True,True,0.9093548387096771,-972209.5
True,True,0.9093548387096771,-986234.0
True,True,0.919516129032258,-987342.5
True,False,0.919516129032258,-979831.5
True,True,0.919516129032258,-989917.0
True,False,0.919516129032258,-699141.0
True,False,0.919516129032258,-985509.0
True,True,0.8788709677419353,-983203.5
False,False,0.9093548387096771,-984878.0
False,False,0.9093548387096771,-989307.0
False,False,0.9093548387096771,-974705.0
True,True,0.919516129032258,-981591.0
False,False,0.919516129032258,-989176.0
True,True,0.919516129032258,-979720.5
True,True,0.919516129032258,-968670.0
False,False,0.8788709677419353,-981976.0
False,False,0.919516129032258,-992013.5
True,False,0.919516129032258,-943300.5
True,False,0.919516129032258,-986230.0
False,False,0.919516129032258,-989189.0
True,False,0.919516129032258,-693001.0
False,False,0.919516129032258,-982433.0
True,False,0.9296774193548384,-991882.0
True,False,0.889032258064516,-836106.0
False,False,0.919516129032258,-989060.0
True,False,0.9296774193548384,-668149.5
True,True,0.919516129032258,-983040.5
True,True,0.919516129032258,-974198.0
True,False,0.9296774193548384,-703941.0
True,True,0.9296774193548384,-987700.0
True,False,0.9296774193548384,-883547.0
True,True,0.919516129032258,-983646.5
True,False,0.9296774193548384,-986733.5
True,True,0.889032258064516,-986719.5
True,True,0.9296774193548384,-981191.0
False,False,0.919516129032258,-990465.0
False,False,0.919516129032258,-979089.5
True,True,0.9296774193548384,-977736.0
False,False,0.9296774193548384,-971976.0
True,True,0.9296774193548384,-981692.5
False,False,0.919516129032258,-976331.0
False,False,0.889032258064516,-979724.5
True,True,0.9296774193548384,-978699.5
False,False,0.9296774193548384,-984508.0
True,False,0.9296774193548384,-984402.5
True,False,0.9296774193548384,-760533.5
False,False,0.9296774193548384,-986105.5
False,False,0.9296774193548384,-981762.5
True,False,0.9296774193548384,-997054.5
True,False,0.9398387096774192,-985377.0
False,False,0.9296774193548384,-989071.5
True,False,0.8991935483870965,-980959.5
True,False,0.9398387096774192,-919203.0
True,True,0.9296774193548384,-987463.0
True,True,0.9296774193548384,-971478.0
True,False,0.9398387096774192,-989471.5
True,True,0.9296774193548384,-985375.0
True,True,0.9398387096774192,-975790.0
True,False,0.9398387096774192,-981030.0
True,False,0.9398387096774192,-982782.5
True,True,0.8991935483870965,-971722.0
True,True,0.9398387096774192,-990980.5
False,False,0.9296774193548384,-990902.5
False,False,0.9296774193548384,-975664.0
True,True,0.9398387096774192,-979958.0
False,False,0.9398387096774192,-989553.0
False,False,0.9296774193548384,-977014.0
True,True,0.9398387096774192,-985499.0
False,False,0.8991935483870965,-673806.0
True,True,0.9398387096774192,-979582.0
False,False,0.9398387096774192,-994264.5
True,False,0.9398387096774192,-985881.5
True,False,0.9398387096774192,-990193.0
False,False,0.9398387096774192,-988077.0
True,False,0.9398387096774192,-985620.0
True,False,0.95,-970383.0
False,False,0.9398387096774192,-992380.5
True,False,0.9093548387096771,-977774.0
False,False,0.9398387096774192,-983295.0
True,False,0.95,-986359.5
True,True,0.9398387096774192,-983283.5
True,True,0.9398387096774192,-984747.0
True,False,0.95,-984630.0
True,True,0.95,-989541.0
True,True,0.9398387096774192,-988794.5
True,False,0.95,-930907.0
True,False,0.95,-994720.0
True,True,0.9093548387096771,-984014.5
True,True,0.95,-988314.0
False,False,0.9398387096774192,-989799.5
False,False,0.9398387096774192,-981674.5
False,False,0.9398387096774192,-981551.0
True,True,0.95,-985981.0
False,False,0.95,-983532.5
True,True,0.95,-969882.0
True,True,0.95,-986601.5
False,False,0.9093548387096771,-981454.0
False,False,0.95,-983656.5
True,False,0.95,-635064.0
True,False,0.95,-800015.5
False,False,0.95,-989101.5
True,False,0.95,-984915.5
False,False,0.95,-976875.5
False,False,0.95,-973808.0
True,False,0.919516129032258,-986719.0
True,True,0.95,-960578.5
True,True,0.95,-992003.0
True,True,0.95,-986235.0
True,True,0.919516129032258,-982914.0
False,False,0.95,-992140.0
False,False,0.95,-989306.0
False,False,0.95,-995088.0
False,False,0.919516129032258,-976889.0
True,False,0.9296774193548384,-764852.5
True,True,0.9296774193548384,-973437.0
False,False,0.9296774193548384,-985749.0
True,False,0.9398387096774192,-987711.0
True,True,0.9398387096774192,-992984.5
False,False,0.9398387096774192,-992624.5
True,False,0.95,-984296.5
True,True,0.95,-991010.0
False,False,0.95,-989421.5
True,False,0.7,-745388.0
True,False,0.7,-678140.5
True,False,0.7,-697173.5
True,False,0.7,-603948.5
True,False,0.7,-684140.5
True,True,0.7,-663104.0
True,True,0.7,-633709.0
True,True,0.7,-751478.0
True,True,0.7,-684973.5
True,True,0.7,-649207.0
False,False,0.7,-691522.0
False,False,0.7,-702717.0
False,False,0.7,-693239.0
False,False,0.7,-714090.5
False,False,0.7,-705293.0
True,False,0.7105263157894737,-636690.5
True,False,0.7105263157894737,-669268.0
True,False,0.7105263157894737,-628539.0
True,False,0.7105263157894737,-615258.0
True,False,0.7105263157894737,-635662.5
True,True,0.7105263157894737,-682051.0
True,True,0.7105263157894737,-698418.0
True,True,0.7105263157894737,-658804.5
True,True,0.7105263157894737,-793924.5
True,True,0.7105263157894737,-661023.5
False,False,0.7105263157894737,-688326.0
False,False,0.7105263157894737,-703958.5
False,False,0.7105263157894737,-704319.5
False,False,0.7105263157894737,-690560.5
False,False,0.7105263157894737,-770765.0
True,False,0.7210526315789473,-753022.0
True,False,0.7210526315789473,-672075.5
True,False,0.7210526315789473,-640627.0
True,False,0.7210526315789473,-599775.5
True,False,0.7210526315789473,-629549.0
True,True,0.7210526315789473,-670494.0
True,True,0.7210526315789473,-647374.0
True,True,0.7210526315789473,-656848.0
True,True,0.7210526315789473,-667290.0
True,True,0.7210526315789473,-675041.0
False,False,0.7210526315789473,-691039.5
False,False,0.7210526315789473,-657832.0
False,False,0.7210526315789473,-747858.0
False,False,0.7210526315789473,-688075.0
False,False,0.7210526315789473,-718348.5
True,False,0.731578947368421,-607188.0
True,False,0.731578947368421,-610338.0
True,False,0.731578947368421,-640062.0
True,False,0.731578947368421,-640597.5
True,False,0.731578947368421,-681572.0
True,True,0.731578947368421,-638373.0
True,True,0.731578947368421,-695793.0
True,True,0.731578947368421,-956514.5
True,True,0.731578947368421,-686358.5
True,True,0.731578947368421,-841444.5
False,False,0.731578947368421,-725482.0
False,False,0.731578947368421,-686819.5
False,False,0.731578947368421,-680446.5
False,False,0.731578947368421,-710712.5
False,False,0.731578947368421,-707981.0
True,False,0.7421052631578947,-632470.5
True,False,0.7421052631578947,-694594.5
True,False,0.7421052631578947,-738026.5
True,False,0.7421052631578947,-605230.5
True,False,0.7421052631578947,-621411.5
True,False,0.0,-512920.0
True,False,0.0,-514888.0
True,False,0.0,-1000000.0
True,True,0.7421052631578947,-658802.5
True,True,0.7421052631578947,-666712.0
True,True,0.7421052631578947,-683285.0
True,True,0.7421052631578947,-651913.5
True,True,0.7421052631578947,-626572.5
True,True,0.0,-1000000.0
True,True,0.0,-1000000.0
True,True,0.0,-1000000.0
False,False,0.7421052631578947,-693507.0
False,False,0.7421052631578947,-709730.5
False,False,0.7421052631578947,-719198.5
False,False,0.7421052631578947,-712188.0
False,False,0.7421052631578947,-705423.5
False,False,0.0,-1000000.0
False,False,0.0,-1000000.0
False,False,0.0,-1000000.0
True,False,0.7526315789473684,-965994.5
True,False,0.7526315789473684,-636211.0
True,False,0.7526315789473684,-618456.5
True,False,0.7526315789473684,-648262.0
True,False,0.7526315789473684,-622389.0
True,False,0.0025,-686183.0
True,False,0.0025,-512428.0
True,False,0.0025,-580834.0
True,True,0.7526315789473684,-833513.5
True,True,0.7526315789473684,-966951.0
True,True,0.7526315789473684,-642323.0
True,True,0.7526315789473684,-689671.5
True,True,0.7526315789473684,-650930.0
True,True,0.0025,-1000000.0
True,True,0.0025,-1000000.0
True,True,0.0025,-1000000.0
False,False,0.7526315789473684,-703083.0
False,False,0.7526315789473684,-686864.5
False,False,0.7526315789473684,-685653.5
False,False,0.7526315789473684,-693488.5
False,False,0.7526315789473684,-701724.0
False,False,0.0025,-999946.5
False,False,0.0025,-1000000.0
False,False,0.0025,-1000000.0
True,False,0.763157894736842,-629772.0
True,False,0.763157894736842,-626697.0
True,False,0.763157894736842,-664107.0
True,False,0.763157894736842,-679712.0
True,False,0.763157894736842,-624606.0
True,False,0.005,-651273.0
True,False,0.005,-576388.0
True,False,0.005,-750064.0
True,True,0.763157894736842,-947369.5
True,True,0.763157894736842,-673312.5
True,True,0.763157894736842,-963788.0
True,True,0.763157894736842,-671015.0
True,True,0.763157894736842,-649697.5
True,True,0.005,-959707.0
True,True,0.005,-961631.5
True,True,0.005,-951047.0
False,False,0.763157894736842,-954904.0
False,False,0.763157894736842,-785541.0
False,False,0.763157894736842,-656835.0
False,False,0.763157894736842,-727704.0
False,False,0.763157894736842,-835693.0
False,False,0.005,-1000000.0
False,False,0.005,-986963.0
False,False,0.005,-1000000.0
True,False,0.7736842105263158,-765724.5
True,False,0.7736842105263158,-674058.0
True,False,0.7736842105263158,-705488.5
True,False,0.7736842105263158,-621172.0
True,False,0.7736842105263158,-979019.0
True,False,0.0075,-719068.0
True,False,0.0075,-738351.0
True,False,0.0075,-529648.0
True,True,0.7736842105263158,-981440.5
True,True,0.7736842105263158,-681600.0
True,True,0.7736842105263158,-634447.0
True,True,0.7736842105263158,-680812.5
True,True,0.7736842105263158,-977888.5
True,True,0.0075,-885608.5
True,True,0.0075,-932945.0
True,True,0.0075,-920324.0
False,False,0.7736842105263158,-694224.5
False,False,0.7736842105263158,-707515.5
False,False,0.7736842105263158,-719501.5
False,False,0.7736842105263158,-719838.5
False,False,0.7736842105263158,-954070.0
False,False,0.0075,-938585.0
False,False,0.0075,-998036.5
False,False,0.0075,-956218.5
True,False,0.7842105263157895,-621676.0
True,False,0.7842105263157895,-801912.0
True,False,0.7842105263157895,-622269.5
True,False,0.7842105263157895,-631858.5
True,False,0.7842105263157895,-705540.0
True,False,0.01,-621680.0
True,False,0.01,-590292.0
True,False,0.01,-659536.0
True,True,0.7842105263157895,-983654.0
True,True,0.7842105263157895,-641088.0
True,True,0.7842105263157895,-658257.5
True,True,0.7842105263157895,-619933.5
True,True,0.7842105263157895,-974324.0
True,True,0.01,-829409.0
True,True,0.01,-820957.0
True,True,0.01,-780707.5
False,False,0.7842105263157895,-957005.5
False,False,0.7842105263157895,-969894.5
False,False,0.7842105263157895,-729162.5
False,False,0.7842105263157895,-668885.0
False,False,0.7842105263157895,-967557.0
False,False,0.01,-913198.5
False,False,0.01,-935592.0
False,False,0.01,-902112.5
True,False,0.7947368421052632,-849015.0
True,False,0.7947368421052632,-634567.0
True,False,0.7947368421052632,-656534.0
True,False,0.7947368421052632,-685860.5
True,False,0.7947368421052632,-631499.0
True,True,0.7947368421052632,-812917.0
True,True,0.7947368421052632,-639625.5
True,True,0.7947368421052632,-969143.0
True,True,0.7947368421052632,-969371.5
True,True,0.7947368421052632,-683320.5
False,False,0.7947368421052632,-695708.0
False,False,0.7947368421052632,-962017.0
False,False,0.7947368421052632,-673562.0
False,False,0.7947368421052632,-667572.5
False,False,0.7947368421052632,-969134.0
True,False,0.8052631578947368,-656786.0
True,False,0.8052631578947368,-651908.0
True,False,0.8052631578947368,-699278.5
True,False,0.8052631578947368,-801380.0
True,False,0.8052631578947368,-768221.5
True,True,0.8052631578947368,-692384.0
True,True,0.8052631578947368,-642278.5
True,True,0.8052631578947368,-627559.0
True,True,0.8052631578947368,-980791.0
True,True,0.8052631578947368,-669752.0
False,False,0.8052631578947368,-696190.5
False,False,0.8052631578947368,-790072.5
False,False,0.8052631578947368,-670114.0
False,False,0.8052631578947368,-776026.0
False,False,0.8052631578947368,-949481.0
True,False,0.8157894736842105,-673316.0
True,False,0.8157894736842105,-623997.0
True,False,0.8157894736842105,-962997.5
True,False,0.8157894736842105,-970396.5
True,False,0.8157894736842105,-976143.0
True,True,0.8157894736842105,-960060.0
True,True,0.8157894736842105,-963858.5
True,True,0.8157894736842105,-650192.0
True,True,0.8157894736842105,-938186.5
True,True,0.8157894736842105,-969397.5
False,False,0.8157894736842105,-695654.5
False,False,0.8157894736842105,-963484.0
False,False,0.8157894736842105,-947176.0
False,False,0.8157894736842105,-727208.5
False,False,0.8157894736842105,-968392.5
True,False,0.8263157894736842,-676760.5
True,False,0.8263157894736842,-681684.0
True,False,0.8263157894736842,-628793.0
True,False,0.8263157894736842,-794859.0
True,False,0.8263157894736842,-652229.5
True,True,0.8263157894736842,-957622.0
True,True,0.8263157894736842,-647445.5
True,True,0.8263157894736842,-967299.5
True,True,0.8263157894736842,-739125.0
True,True,0.8263157894736842,-954037.5
False,False,0.8263157894736842,-968663.5
False,False,0.8263157894736842,-721784.0
False,False,0.8263157894736842,-973812.0
False,False,0.8263157894736842,-970865.5
False,False,0.8263157894736842,-665688.0
True,False,0.0,-1000000.0
True,False,0.8368421052631578,-977159.5
True,False,0.8368421052631578,-653145.0
True,False,0.8368421052631578,-723166.0
True,False,0.8368421052631578,-793681.5
True,False,0.8368421052631578,-684895.5
True,True,0.8368421052631578,-649826.5
True,True,0.8368421052631578,-964493.5
True,True,0.8368421052631578,-966303.0
True,True,0.8368421052631578,-982684.5
True,True,0.8368421052631578,-985480.5
False,False,0.8368421052631578,-682417.5
False,False,0.8368421052631578,-689404.5
False,False,0.8368421052631578,-956497.0
False,False,0.8368421052631578,-686845.5
False,False,0.8368421052631578,-979759.5
True,False,0.8473684210526315,-672574.5
True,False,0.8473684210526315,-742328.0
True,False,0.8473684210526315,-620215.0
True,False,0.8473684210526315,-804680.5
True,False,0.8473684210526315,-757379.0
True,True,0.8473684210526315,-971608.0
True,True,0.8473684210526315,-975412.5
True,True,0.8473684210526315,-975747.5
True,True,0.8473684210526315,-747386.0
True,True,0.8473684210526315,-972954.0
False,False,0.8473684210526315,-675778.0
False,False,0.8473684210526315,-969318.5
False,False,0.8473684210526315,-690655.0
False,False,0.8473684210526315,-922942.0
False,False,0.8473684210526315,-965720.5
True,False,0.8578947368421053,-969972.0
True,False,0.8578947368421053,-967066.0
True,False,0.8578947368421053,-982087.5
True,False,0.8578947368421053,-811628.5
True,False,0.8578947368421053,-950979.0
True,True,0.8578947368421053,-982562.0
True,True,0.8578947368421053,-980833.0
True,True,0.8578947368421053,-991892.5
True,True,0.8578947368421053,-674055.5
True,True,0.8578947368421053,-616124.5
False,False,0.8578947368421053,-687335.5
False,False,0.8578947368421053,-687203.0
False,False,0.8578947368421053,-979231.0
False,False,0.8578947368421053,-979834.5
False,False,0.8578947368421053,-667172.5
True,False,0.868421052631579,-675176.5
True,False,0.868421052631579,-945913.0
True,False,0.868421052631579,-631739.5
True,False,0.868421052631579,-975783.5
True,False,0.868421052631579,-623640.5
True,True,0.868421052631579,-962010.0
True,True,0.868421052631579,-990037.5
True,True,0.868421052631579,-975794.0
True,True,0.868421052631579,-640601.5
True,True,0.868421052631579,-985502.0
False,False,0.868421052631579,-984517.5
False,False,0.868421052631579,-971105.5
False,False,0.868421052631579,-981318.5
False,False,0.868421052631579,-977758.5
False,False,0.868421052631579,-971838.5
True,False,0.8789473684210527,-963649.0
True,False,0.8789473684210527,-632241.0
True,False,0.8789473684210527,-699386.5
True,False,0.8789473684210527,-620180.0
True,False,0.8789473684210527,-964230.5
True,True,0.8789473684210527,-985375.0
True,False,0.0,-515380.0
True,True,0.8789473684210527,-975150.0
True,True,0.8789473684210527,-982057.5
True,True,0.8789473684210527,-988822.5
True,True,0.8789473684210527,-982540.0
False,False,0.8789473684210527,-971618.5
False,False,0.8789473684210527,-987870.5
False,False,0.8789473684210527,-981571.0
False,False,0.8789473684210527,-672346.5
False,False,0.8789473684210527,-988811.5
True,False,0.8894736842105263,-705792.0
True,False,0.0,-511937.0
True,False,0.8894736842105263,-987460.0
True,False,0.8894736842105263,-987834.0
True,False,0.8894736842105263,-974197.0
True,False,0.8894736842105263,-980689.5
True,True,0.8894736842105263,-981338.5
True,True,0.8894736842105263,-982919.0
True,True,0.8894736842105263,-979098.5
True,True,0.8894736842105263,-976120.5
True,True,0.8894736842105263,-985243.5
False,False,0.8894736842105263,-991131.5
False,False,0.8894736842105263,-973188.5
False,False,0.8894736842105263,-984150.0
False,False,0.8894736842105263,-680942.0
False,False,0.8894736842105263,-986725.0
True,False,0.9,-985738.5
True,False,0.9,-987106.5
True,False,0.9,-728138.0
True,False,0.9,-802586.5
True,False,0.9,-686108.0
True,True,0.9,-991882.5
True,True,0.9,-986109.5
True,True,0.9,-644735.0
True,True,0.9,-966922.0
True,True,0.9,-988202.0
False,False,0.9,-980737.5
False,False,0.9,-973938.5
False,False,0.9,-981914.5
False,False,0.9,-979343.0
False,False,0.9,-978364.0
True,False,0.0,-801110.0
True,True,0.0,-1000000.0
False,False,0.0,-1000000.0
True,False,0.0,-514888.0
True,False,0.0,-514888.0
True,False,0.0,-514888.0
True,True,0.0,-1000000.0
True,True,0.0,-1000000.0
True,True,0.0,-1000000.0
False,False,0.0,-1000000.0
False,False,0.0,-1000000.0
False,False,0.0,-1000000.0
True,False,1.1111111111111112e-05,-1000000.0
True,False,1.1111111111111112e-05,-511444.0
True,False,1.1111111111111112e-05,-514888.0
True,True,1.1111111111111112e-05,-1000000.0
True,True,1.1111111111111112e-05,-1000000.0
True,True,1.1111111111111112e-05,-1000000.0
False,False,1.1111111111111112e-05,-1000000.0
False,False,1.1111111111111112e-05,-1000000.0
False,False,1.1111111111111112e-05,-1000000.0
True,False,2.2222222222222223e-05,-515380.0
True,False,2.2222222222222223e-05,-1000000.0
True,False,2.2222222222222223e-05,-512920.0
True,True,2.2222222222222223e-05,-1000000.0
True,True,2.2222222222222223e-05,-1000000.0
True,True,2.2222222222222223e-05,-1000000.0
False,False,2.2222222222222223e-05,-1000000.0
False,False,2.2222222222222223e-05,-1000000.0
False,False,2.2222222222222223e-05,-1000000.0
True,False,3.3333333333333335e-05,-514888.0
True,False,3.3333333333333335e-05,-512920.0
True,False,3.3333333333333335e-05,-1000000.0
True,True,3.3333333333333335e-05,-1000000.0
True,True,3.3333333333333335e-05,-1000000.0
True,True,3.3333333333333335e-05,-1000000.0
False,False,3.3333333333333335e-05,-1000000.0
False,False,3.3333333333333335e-05,-1000000.0
False,False,3.3333333333333335e-05,-1000000.0
True,False,4.4444444444444447e-05,-1000000.0
True,False,4.4444444444444447e-05,-511936.0
True,False,4.4444444444444447e-05,-1000000.0
True,True,4.4444444444444447e-05,-1000000.0
True,True,4.4444444444444447e-05,-1000000.0
True,True,4.4444444444444447e-05,-1000000.0
False,False,4.4444444444444447e-05,-1000000.0
False,False,4.4444444444444447e-05,-1000000.0
False,False,4.4444444444444447e-05,-1000000.0
True,False,5.555555555555556e-05,-1000000.0
True,False,5.555555555555556e-05,-1000000.0
True,False,5.555555555555556e-05,-1000000.0
True,True,5.555555555555556e-05,-1000000.0
True,True,5.555555555555556e-05,-1000000.0
True,True,5.555555555555556e-05,-1000000.0
False,False,5.555555555555556e-05,-1000000.0
False,False,5.555555555555556e-05,-1000000.0
False,False,5.555555555555556e-05,-1000000.0
True,False,6.666666666666667e-05,-1000000.0
True,False,6.666666666666667e-05,-511936.0
True,False,6.666666666666667e-05,-514888.0
True,True,6.666666666666667e-05,-1000000.0
True,True,6.666666666666667e-05,-1000000.0
True,True,6.666666666666667e-05,-1000000.0
False,False,6.666666666666667e-05,-1000000.0
False,False,6.666666666666667e-05,-1000000.0
False,False,6.666666666666667e-05,-1000000.0
True,False,7.777777777777778e-05,-512920.0
True,False,7.777777777777778e-05,-1000000.0
True,False,7.777777777777778e-05,-1000000.0
True,True,7.777777777777778e-05,-1000000.0
True,True,7.777777777777778e-05,-1000000.0
True,True,7.777777777777778e-05,-1000000.0
False,False,7.777777777777778e-05,-1000000.0
False,False,7.777777777777778e-05,-1000000.0
False,False,7.777777777777778e-05,-1000000.0
True,False,8.888888888888889e-05,-514888.0
True,False,8.888888888888889e-05,-512428.0
True,False,8.888888888888889e-05,-510952.0
True,True,8.888888888888889e-05,-1000000.0
True,True,8.888888888888889e-05,-1000000.0
True,True,8.888888888888889e-05,-1000000.0
False,False,8.888888888888889e-05,-1000000.0
False,False,8.888888888888889e-05,-1000000.0
False,False,8.888888888888889e-05,-1000000.0
True,False,0.0001,-510952.0
True,False,0.0001,-512428.0
True,False,0.0001,-514888.0
True,True,0.0001,-1000000.0
True,True,0.0001,-1000000.0
True,True,0.0001,-1000000.0
False,False,0.0001,-1000000.0
False,False,0.0001,-1000000.0
False,False,0.0001,-1000000.0
